"","Region","fips","State","pre_post","average_mobility"
"1444","Duchesne County",49013,"Utah","Pre",12.3928571428571
"1445","Dukes County",25007,"Massachusetts","Post",1.9047619047619
"1446","Dukes County",25007,"Massachusetts","Pre",1.02380952380952
"1447","Dunklin County",29069,"Missouri","Post",6.88095238095238
"1448","Dunklin County",29069,"Missouri","Pre",9.28571428571428
"1449","Dunn County",38025,"North Dakota","Post",-1.46428571428571
"1450","Dunn County",38025,"North Dakota","Pre",7.75
"1451","Dunn County",55033,"Wisconsin","Post",1.90357142857143
"1452","Dunn County",55033,"Wisconsin","Pre",8.37142857142857
"1453","DuPage County",17043,"Illinois","Post",4.59523809523809
"1454","DuPage County",17043,"Illinois","Pre",7.36190476190476
"1455","Duplin County",37061,"North Carolina","Post",4.06190476190476
"1456","Duplin County",37061,"North Carolina","Pre",3.15595238095238
"1457","Durham County",37063,"North Carolina","Post",1.27380952380952
"1458","Durham County",37063,"North Carolina","Pre",5.3452380952381
"1459","Dutchess County",36027,"New York","Post",12.6190476190476
"1460","Dutchess County",36027,"New York","Pre",6.41666666666667
"1461","Duval County",12031,"Florida","Post",2.75
"1462","Duval County",12031,"Florida","Pre",3.83333333333334
"1463","Duval County",48131,"Texas","Post",-25.8690476190476
"1464","Duval County",48131,"Texas","Pre",-0.416666666666671
"1465","Dyer County",47045,"Tennessee","Post",2.38928571428571
"1466","Dyer County",47045,"Tennessee","Pre",2.85357142857143
"1467","Eagle County",8037,"Colorado","Post",-9.56428571428571
"1468","Eagle County",8037,"Colorado","Pre",1.55952380952381
"1469","Early County",13099,"Georgia","Post",1.36904761904762
"1470","Early County",13099,"Georgia","Pre",15.2380952380952
"1471","East Baton Rouge County",22033,"Louisiana","Post",5.9047619047619
"1472","East Baton Rouge County",22033,"Louisiana","Pre",8
"1473","East Feliciana County",22037,"Louisiana","Post",12.4761904761905
"1474","East Feliciana County",22037,"Louisiana","Pre",4.85714285714286
"1475","Eastland County",48133,"Texas","Post",-9.91071428571429
"1476","Eastland County",48133,"Texas","Pre",7.85714285714286
"1477","Eaton County",26045,"Michigan","Post",2.58928571428571
"1478","Eaton County",26045,"Michigan","Pre",4.55357142857143
"1479","Eau Claire County",55035,"Wisconsin","Post",2.88214285714286
"1480","Eau Claire County",55035,"Wisconsin","Pre",6.31785714285714
"1481","Ector County",48135,"Texas","Post",-6.11428571428571
"1482","Ector County",48135,"Texas","Pre",0.928571428571429
"1483","Eddy County",35015,"New Mexico","Post",8.29285714285714
"1484","Eddy County",35015,"New Mexico","Pre",9.94047619047619
"1485","Edgar County",17045,"Illinois","Post",7.5
"1486","Edgar County",17045,"Illinois","Pre",6.63095238095238
"1487","Edgecombe County",37065,"North Carolina","Post",7.85714285714285
"1488","Edgecombe County",37065,"North Carolina","Pre",5.51785714285714
"1489","Edgefield County",45037,"South Carolina","Post",9.11904761904762
"1490","Edgefield County",45037,"South Carolina","Pre",5.8452380952381
"1491","Edmonson County",21061,"Kentucky","Post",4
"1492","Edmonson County",21061,"Kentucky","Pre",6.25
"1493","Edwards County",17047,"Illinois","Post",0.5
"1494","Edwards County",17047,"Illinois","Pre",0.25
"1495","Effingham County",13103,"Georgia","Post",3.19642857142857
"1496","Effingham County",13103,"Georgia","Pre",6.16071428571429
"1497","Effingham County",17049,"Illinois","Post",12.0928571428571
"1498","Effingham County",17049,"Illinois","Pre",9.20714285714286
"1499","El Dorado County",6017,"California","Post",-0.826190476190476
"1500","El Dorado County",6017,"California","Pre",0.919047619047619
"1501","El Paso County",8041,"Colorado","Post",1.5952380952381
"1502","El Paso County",8041,"Colorado","Pre",10.6071428571429
"1503","El Paso County",48141,"Texas","Post",-18.7619047619048
"1504","El Paso County",48141,"Texas","Pre",-2.46428571428571
"1505","Elbert County",8039,"Colorado","Post",1.63095238095238
"1506","Elbert County",8039,"Colorado","Pre",5.60119047619048
"1507","Elbert County",13105,"Georgia","Post",0.928571428571428
"1508","Elbert County",13105,"Georgia","Pre",5.47619047619048
"1509","Elk County",42047,"Pennsylvania","Post",6.07738095238095
"1510","Elk County",42047,"Pennsylvania","Pre",2.79761904761904
"1511","Elkhart County",18039,"Indiana","Post",6.27142857142857
"1512","Elkhart County",18039,"Indiana","Pre",6.17619047619048
"1513","Elko County",32007,"Nevada","Post",14.5607142857143
"1514","Elko County",32007,"Nevada","Pre",13.7892857142857
"1515","Ellis County",20051,"Kansas","Post",11.1964285714286
"1516","Ellis County",20051,"Kansas","Pre",9.66666666666667
"1517","Ellis County",48139,"Texas","Post",-8.45238095238095
"1518","Ellis County",48139,"Texas","Pre",3.70238095238095
"1519","Ellsworth County",20053,"Kansas","Post",-14.1666666666667
"1520","Ellsworth County",20053,"Kansas","Pre",5
"1521","Elmore County",1051,"Alabama","Post",5.28214285714286
"1522","Elmore County",1051,"Alabama","Pre",6.6
"1523","Elmore County",16039,"Idaho","Post",10.8428571428571
"1524","Elmore County",16039,"Idaho","Pre",10.9214285714286
"1525","Emanuel County",13107,"Georgia","Post",9.6904761904762
"1526","Emanuel County",13107,"Georgia","Pre",13.9285714285714
"1527","Emery County",49015,"Utah","Post",18.8611111111111
"1528","Emery County",49015,"Utah","Pre",13.7361111111111
"1529","Emmet County",19063,"Iowa","Post",-26.2
"1530","Emmet County",19063,"Iowa","Pre",8.85
"1531","Emmet County",26047,"Michigan","Post",2.73214285714286
"1532","Emmet County",26047,"Michigan","Pre",2.88095238095238
"1533","Emporia city",51595,"Virginia","Post",10.5595238095238
"1534","Emporia city",51595,"Virginia","Pre",9.36309523809525
"1535","Erath County",48143,"Texas","Post",-16.8333333333333
"1536","Erath County",48143,"Texas","Pre",-4
"1537","Erie County",36029,"New York","Post",10.5238095238095
"1538","Erie County",36029,"New York","Pre",5.03571428571429
"1539","Erie County",39043,"Ohio","Post",7.10714285714286
"1540","Erie County",39043,"Ohio","Pre",5.80714285714286
"1541","Erie County",42049,"Pennsylvania","Post",12.3238095238095
"1542","Erie County",42049,"Pennsylvania","Pre",5.2142857142857
"1543","Escambia County",1053,"Alabama","Post",6.81547619047618
"1544","Escambia County",1053,"Alabama","Pre",6.4702380952381
"1545","Escambia County",12033,"Florida","Post",14.1071428571429
"1546","Escambia County",12033,"Florida","Pre",7.41666666666666
"1547","Essex County",25009,"Massachusetts","Post",6.66666666666666
"1548","Essex County",25009,"Massachusetts","Pre",7.68571428571429
"1549","Essex County",34013,"New Jersey","Post",7.9404761904762
"1550","Essex County",34013,"New Jersey","Pre",7.44047619047619
"1551","Essex County",36031,"New York","Post",4.92857142857143
"1552","Essex County",36031,"New York","Pre",4.23809523809524
"1553","Essex County",51057,"Virginia","Post",6.01190476190476
"1554","Essex County",51057,"Virginia","Pre",11.9285714285714
"1555","Estill County",21065,"Kentucky","Post",8.28571428571429
"1556","Estill County",21065,"Kentucky","Pre",12.3095238095238
"1557","Etowah County",1055,"Alabama","Post",-1.90238095238095
"1558","Etowah County",1055,"Alabama","Pre",3.42857142857143
"1559","Evangeline County",22039,"Louisiana","Post",8.30952380952381
"1560","Evangeline County",22039,"Louisiana","Pre",5.88095238095238
"1561","Evans County",13109,"Georgia","Post",12.6190476190476
"1562","Evans County",13109,"Georgia","Pre",10.1428571428571
"1563","Fairfax city",51059,"Virginia","Post",-12.7678571428571
"1564","Fairfax city",51059,"Virginia","Pre",-1.48214285714286
"1565","Fairfax County",51059,"Virginia","Post",-5.51190476190476
"1566","Fairfax County",51059,"Virginia","Pre",6.04761904761904
"1567","Fairfield County",9001,"Connecticut","Post",3.79761904761905
"1568","Fairfield County",9001,"Connecticut","Pre",8.42857142857143
"1569","Fairfield County",39045,"Ohio","Post",10.1428571428571
"1570","Fairfield County",39045,"Ohio","Pre",8.11785714285714
"1571","Fairfield County",45039,"South Carolina","Post",5.46428571428571
"1572","Fairfield County",45039,"South Carolina","Pre",8.46428571428571
"1573","Fall River County",46047,"South Dakota","Post",-28.5
"1574","Fall River County",46047,"South Dakota","Pre",2.5
"1575","Falls Church city",51610,"Virginia","Post",-5.67857142857141
"1576","Falls Church city",51610,"Virginia","Pre",7.26190476190476
"1577","Falls County",48145,"Texas","Post",-8.10714285714287
"1578","Falls County",48145,"Texas","Pre",13.4166666666667
"1579","Fannin County",13111,"Georgia","Post",5.45833333333332
"1580","Fannin County",13111,"Georgia","Pre",10.2380952380952
"1581","Fannin County",48147,"Texas","Post",-7.01190476190476
"1582","Fannin County",48147,"Texas","Pre",1.50595238095238
"1583","Faribault County",27043,"Minnesota","Post",0.31944444444445
"1584","Faribault County",27043,"Minnesota","Pre",3.92857142857143
"1585","Faulkner County",5045,"Arkansas","Post",-1
"1586","Faulkner County",5045,"Arkansas","Pre",3.30714285714286
"1587","Fauquier County",51061,"Virginia","Post",-3.88690476190477
"1588","Fauquier County",51061,"Virginia","Pre",0.321428571428571
"1589","Fayette County",1057,"Alabama","Post",-6.78571428571429
"1590","Fayette County",1057,"Alabama","Pre",5.03571428571429
"1591","Fayette County",13113,"Georgia","Post",-1.075
"1592","Fayette County",13113,"Georgia","Pre",8.62857142857143
"1593","Fayette County",17051,"Illinois","Post",10.5714285714286
"1594","Fayette County",17051,"Illinois","Pre",10.1190476190476
"1595","Fayette County",18041,"Indiana","Post",7.55952380952381
"1596","Fayette County",18041,"Indiana","Pre",8.76785714285715
"1597","Fayette County",19065,"Iowa","Post",-20.3571428571429
"1598","Fayette County",19065,"Iowa","Pre",7.95238095238096
"1599","Fayette County",21067,"Kentucky","Post",9.5595238095238
"1600","Fayette County",21067,"Kentucky","Pre",10.3333333333333
"1601","Fayette County",39047,"Ohio","Post",8.81785714285714
"1602","Fayette County",39047,"Ohio","Pre",9.84285714285714
"1603","Fayette County",42051,"Pennsylvania","Post",5.55357142857143
"1604","Fayette County",42051,"Pennsylvania","Pre",6.69642857142857
"1605","Fayette County",47047,"Tennessee","Post",17.35
"1606","Fayette County",47047,"Tennessee","Pre",17.7678571428571
"1607","Fayette County",48149,"Texas","Post",-15.4821428571429
"1608","Fayette County",48149,"Texas","Pre",8.33928571428571
"1609","Fayette County",54019,"West Virginia","Post",-3.82738095238094
"1610","Fayette County",54019,"West Virginia","Pre",7.76190476190476
"1611","Fentress County",47049,"Tennessee","Post",11.2261904761905
"1612","Fentress County",47049,"Tennessee","Pre",9.60714285714285
"1613","Fergus County",30027,"Montana","Post",-5.11904761904761
"1614","Fergus County",30027,"Montana","Pre",9.23809523809524
"1615","Fillmore County",27045,"Minnesota","Post",2.85714285714285
"1616","Fillmore County",27045,"Minnesota","Pre",6.5
"1617","Fillmore County",31059,"Nebraska","Post",-8.8
"1618","Fillmore County",31059,"Nebraska","Pre",-6.25
"1619","Finney County",20055,"Kansas","Post",5.02857142857143
"1620","Finney County",20055,"Kansas","Pre",5.81904761904763
"1621","Flagler County",12035,"Florida","Post",12.7142857142857
"1622","Flagler County",12035,"Florida","Pre",5.22857142857143
"1623","Flathead County",30029,"Montana","Post",-0.749999999999995
"1624","Flathead County",30029,"Montana","Pre",0.785714285714286
"1625","Fleming County",21069,"Kentucky","Post",3.6
"1626","Fleming County",21069,"Kentucky","Pre",1.5
"1627","Florence County",45041,"South Carolina","Post",3.11428571428571
"1628","Florence County",45041,"South Carolina","Pre",7
"1629","Florence County",55037,"Wisconsin","Post",-5
"1630","Florence County",55037,"Wisconsin","Pre",3.5
"1631","Floyd County",13115,"Georgia","Post",-5.9
"1632","Floyd County",13115,"Georgia","Pre",3.44642857142857
"1633","Floyd County",18043,"Indiana","Post",5.03571428571429
"1634","Floyd County",18043,"Indiana","Pre",5.375
"1635","Floyd County",19067,"Iowa","Post",-19.9702380952381
"1636","Floyd County",19067,"Iowa","Pre",-1.85714285714286
"1637","Floyd County",21071,"Kentucky","Post",8.08333333333333
"1638","Floyd County",21071,"Kentucky","Pre",13.9404761904762
"1639","Floyd County",48153,"Texas","Post",-28.5
"1640","Floyd County",51063,"Virginia","Post",2.97619047619048
"1641","Floyd County",51063,"Virginia","Pre",5.17857142857143
"1642","Fluvanna County",51065,"Virginia","Post",-1.30357142857143
"1643","Fluvanna County",51065,"Virginia","Pre",6.42857142857142
"1644","Fond du Lac County",55039,"Wisconsin","Post",-1.73809523809524
"1645","Fond du Lac County",55039,"Wisconsin","Pre",4.91904761904762
"1646","Ford County",17053,"Illinois","Post",6.21428571428571
"1647","Ford County",17053,"Illinois","Pre",7.39285714285714
"1648","Ford County",20057,"Kansas","Post",3.81428571428571
"1649","Ford County",20057,"Kansas","Pre",4.50357142857143
"1650","Forest County",55041,"Wisconsin","Post",-18.75
"1651","Forest County",55041,"Wisconsin","Pre",-7.625
"1652","Forrest County",28035,"Mississippi","Post",-1.30952380952381
"1653","Forrest County",28035,"Mississippi","Pre",8.70833333333333
"1654","Forsyth County",13117,"Georgia","Post",-3.55
"1655","Forsyth County",13117,"Georgia","Pre",13.4428571428571
"1656","Forsyth County",37067,"North Carolina","Post",11.2380952380952
"1657","Forsyth County",37067,"North Carolina","Pre",10.8333333333333
"1658","Fort Bend County",48157,"Texas","Post",-10.3452380952381
"1659","Fort Bend County",48157,"Texas","Pre",5.16666666666666
"1660","Fountain County",18045,"Indiana","Post",12.6666666666667
"1661","Fountain County",18045,"Indiana","Pre",10.1071428571429
"1662","Franklin city",51067,"Virginia","Post",13.1309523809524
"1663","Franklin city",51067,"Virginia","Pre",7.08928571428571
"1664","Franklin County",1059,"Alabama","Post",4.68452380952382
"1665","Franklin County",1059,"Alabama","Pre",5.59523809523809
"1666","Franklin County",5047,"Arkansas","Post",8.125
"1667","Franklin County",5047,"Arkansas","Pre",10.327380952381
"1668","Franklin County",12037,"Florida","Post",23.2857142857143
"1669","Franklin County",12037,"Florida","Pre",15.3571428571429
"1670","Franklin County",13119,"Georgia","Post",-2.21428571428571
"1671","Franklin County",13119,"Georgia","Pre",5.64285714285714
"1672","Franklin County",16041,"Idaho","Post",0.0119047619047572
"1673","Franklin County",16041,"Idaho","Pre",11.3690476190476
"1674","Franklin County",17055,"Illinois","Post",11.4107142857143
"1675","Franklin County",17055,"Illinois","Pre",9.82738095238096
"1676","Franklin County",18047,"Indiana","Post",14.7619047619048
"1677","Franklin County",18047,"Indiana","Pre",8.23809523809523
"1678","Franklin County",19069,"Iowa","Post",-19.0119047619047
"1679","Franklin County",19069,"Iowa","Pre",6.25
"1680","Franklin County",20059,"Kansas","Post",5.11785714285714
"1681","Franklin County",20059,"Kansas","Pre",5.79642857142857
"1682","Franklin County",21073,"Kentucky","Post",3.75
"1683","Franklin County",21073,"Kentucky","Pre",5.70833333333334
"1684","Franklin County",22041,"Louisiana","Post",8.98809523809525
"1685","Franklin County",22041,"Louisiana","Pre",8
"1686","Franklin County",23007,"Maine","Post",-13.4285714285714
"1687","Franklin County",23007,"Maine","Pre",5.14880952380952
"1688","Franklin County",25011,"Massachusetts","Post",1.85714285714286
"1689","Franklin County",25011,"Massachusetts","Pre",6.02380952380952
"1690","Franklin County",29071,"Missouri","Post",6.25714285714286
"1691","Franklin County",29071,"Missouri","Pre",8.49047619047619
"1692","Franklin County",36033,"New York","Post",7.9345238095238
"1693","Franklin County",36033,"New York","Pre",8.35119047619049
"1694","Franklin County",37069,"North Carolina","Post",6.21428571428571
"1695","Franklin County",37069,"North Carolina","Pre",5.41071428571429
"1696","Franklin County",39049,"Ohio","Post",3.03571428571429
"1697","Franklin County",39049,"Ohio","Pre",6.61904761904762
"1698","Franklin County",42055,"Pennsylvania","Post",3.39285714285714
"1699","Franklin County",42055,"Pennsylvania","Pre",1.5702380952381
"1700","Franklin County",47051,"Tennessee","Post",6.6607142857143
"1701","Franklin County",47051,"Tennessee","Pre",8.47619047619049
"1702","Franklin County",48159,"Texas","Post",-7.07142857142857
"1703","Franklin County",48159,"Texas","Pre",5.44047619047619
"1704","Franklin County",50011,"Vermont","Post",2.75595238095238
"1705","Franklin County",50011,"Vermont","Pre",6.21428571428572
"1706","Franklin County",51067,"Virginia","Post",2.98214285714286
"1707","Franklin County",51067,"Virginia","Pre",5.93452380952381
"1708","Franklin County",53021,"Washington","Post",4.81428571428571
"1709","Franklin County",53021,"Washington","Pre",3.04285714285714
"1710","Frederick County",24021,"Maryland","Post",9.79761904761905
"1711","Frederick County",24021,"Maryland","Pre",3.60714285714286
"1712","Frederick County",51069,"Virginia","Post",2.53571428571429
"1713","Frederick County",51069,"Virginia","Pre",2.44285714285714
"1714","Fredericksburg city",51630,"Virginia","Post",-9.17261904761905
"1715","Fredericksburg city",51630,"Virginia","Pre",4.83690476190476
"1716","Freeborn County",27047,"Minnesota","Post",1.58928571428571
"1717","Freeborn County",27047,"Minnesota","Pre",4.47142857142857
"1718","Freestone County",48161,"Texas","Post",-11.6785714285714
"1719","Freestone County",48161,"Texas","Pre",12.5892857142857
"1720","Fremont County",8043,"Colorado","Post",4.60714285714286
"1721","Fremont County",8043,"Colorado","Pre",11.8333333333333
"1722","Fremont County",16043,"Idaho","Post",-1.23611111111112
"1723","Fremont County",16043,"Idaho","Pre",3.16666666666667
"1724","Fremont County",19071,"Iowa","Post",-16.7738095238095
"1725","Fremont County",19071,"Iowa","Pre",9.71428571428571
"1726","Fremont County",56013,"Wyoming","Post",1.17857142857143
"1727","Fremont County",56013,"Wyoming","Pre",6.53571428571429
"1728","Fresno County",6019,"California","Post",6.23809523809524
"1729","Fresno County",6019,"California","Pre",7.71428571428571
"1730","Frio County",48163,"Texas","Post",-12.4285714285714
"1731","Frio County",48163,"Texas","Pre",3.5
"1732","Fulton County",5049,"Arkansas","Post",-4.25
"1733","Fulton County",5049,"Arkansas","Pre",6
"1734","Fulton County",13121,"Georgia","Post",-14.6071428571429
"1735","Fulton County",13121,"Georgia","Pre",4.63095238095239
"1736","Fulton County",17057,"Illinois","Post",8.58928571428571
"1737","Fulton County",17057,"Illinois","Pre",7.5
"1738","Fulton County",18049,"Indiana","Post",13.125
"1739","Fulton County",18049,"Indiana","Pre",11.7797619047619
"1740","Fulton County",21075,"Kentucky","Post",10.4285714285714
"1741","Fulton County",21075,"Kentucky","Pre",14.6785714285714
"1742","Fulton County",36035,"New York","Post",5.24404761904762
"1743","Fulton County",36035,"New York","Pre",3.51785714285714
"1744","Fulton County",39051,"Ohio","Post",8.88690476190477
"1745","Fulton County",39051,"Ohio","Pre",5.51785714285714
"1746","Fulton County",42057,"Pennsylvania","Post",8.75
"1747","Fulton County",42057,"Pennsylvania","Pre",4.66666666666666
"1748","Gadsden County",12039,"Florida","Post",8.46428571428571
"1749","Gadsden County",12039,"Florida","Pre",5.37857142857143
"1750","Gage County",31067,"Nebraska","Post",7.90476190476191
"1751","Gage County",31067,"Nebraska","Pre",8.08333333333333
"1752","Gaines County",48165,"Texas","Post",-10.7142857142857
"1753","Gaines County",48165,"Texas","Pre",3.28571428571429
"1754","Galax city",51640,"Virginia","Post",11.7261904761905
"1755","Galax city",51640,"Virginia","Pre",9.29761904761905
"1756","Gallatin County",21077,"Kentucky","Post",-12.9
"1757","Gallatin County",21077,"Kentucky","Pre",-6.16666666666667
"1758","Gallatin County",30031,"Montana","Post",-5.92857142857142
"1759","Gallatin County",30031,"Montana","Pre",3.97619047619048
"1760","Gallia County",39053,"Ohio","Post",8.5
"1761","Gallia County",39053,"Ohio","Pre",10
"1762","Galveston County",48167,"Texas","Post",-14.2261904761905
"1763","Galveston County",48167,"Texas","Pre",21.5119047619048
"1764","Garfield County",8045,"Colorado","Post",4.69047619047619
"1765","Garfield County",8045,"Colorado","Pre",9.03809523809524
"1766","Garfield County",40047,"Oklahoma","Post",-6.7047619047619
"1767","Garfield County",40047,"Oklahoma","Pre",5.82142857142857
"1768","Garfield County",49017,"Utah","Pre",7.5
"1769","Garland County",5051,"Arkansas","Post",12.9714285714286
"1770","Garland County",5051,"Arkansas","Pre",16.6607142857143
"1771","Garrard County",21079,"Kentucky","Post",6.5952380952381
"1772","Garrard County",21079,"Kentucky","Pre",-7.24999999999999
"1773","Garrett County",24023,"Maryland","Post",3.59404761904762
"1774","Garrett County",24023,"Maryland","Pre",0.628571428571429
"1775","Garvin County",40049,"Oklahoma","Post",-5.88214285714286
"1776","Garvin County",40049,"Oklahoma","Pre",3.57142857142857
"1777","Garza County",48169,"Texas","Post",-15.7142857142857
"1778","Garza County",48169,"Texas","Pre",11.5
"1779","Gasconade County",29073,"Missouri","Post",8.25
"1780","Gasconade County",29073,"Missouri","Pre",13.3571428571429
"1781","Gaston County",37071,"North Carolina","Post",11.9142857142857
"1782","Gaston County",37071,"North Carolina","Pre",9.54285714285714
"1783","Gates County",37073,"North Carolina","Post",-1.5
"1784","Gates County",37073,"North Carolina","Pre",1
"1785","Geary County",20061,"Kansas","Post",0.898809523809524
"1786","Geary County",20061,"Kansas","Pre",0.0238095238095243
"1787","Geauga County",39055,"Ohio","Post",6.83571428571429
"1788","Geauga County",39055,"Ohio","Pre",2.85833333333333
"1789","Gem County",16045,"Idaho","Post",10.0952380952381
"1790","Gem County",16045,"Idaho","Pre",12.7142857142857
"1791","Genesee County",26049,"Michigan","Post",8
"1792","Genesee County",26049,"Michigan","Pre",10.2119047619048
"1793","Genesee County",36037,"New York","Post",4.44642857142857
"1794","Genesee County",36037,"New York","Pre",3.43214285714286
"1795","Geneva County",1061,"Alabama","Post",8.14285714285714
"1796","Geneva County",1061,"Alabama","Pre",4.38095238095238
"1797","George County",28039,"Mississippi","Post",8.61904761904763
"1798","George County",28039,"Mississippi","Pre",13.0952380952381
"1799","Georgetown County",45043,"South Carolina","Post",12.3047619047619
"1800","Georgetown County",45043,"South Carolina","Pre",13.7535714285714
"1801","Gibson County",18051,"Indiana","Post",7.88214285714286
"1802","Gibson County",18051,"Indiana","Pre",7.3
"1803","Gibson County",47053,"Tennessee","Post",6.63095238095239
"1804","Gibson County",47053,"Tennessee","Pre",6.20833333333333
"1805","Gila County",4007,"Arizona","Post",16.9892857142857
"1806","Gila County",4007,"Arizona","Pre",18.7535714285714
"1807","Gilchrist County",12041,"Florida","Post",8.28571428571428
"1808","Gilchrist County",12041,"Florida","Pre",5.92857142857142
"1809","Giles County",47055,"Tennessee","Post",7.99642857142857
"1810","Giles County",47055,"Tennessee","Pre",7.90357142857143
"1811","Giles County",51071,"Virginia","Post",7.79761904761904
"1812","Giles County",51071,"Virginia","Pre",7.53571428571429
"1813","Gillespie County",48171,"Texas","Post",-27.1130952380952
"1814","Gillespie County",48171,"Texas","Pre",14.2380952380952
"1815","Gilmer County",13123,"Georgia","Post",-5.1904761904762
"1816","Gilmer County",13123,"Georgia","Pre",5.0297619047619
"1817","Gilpin County",8047,"Colorado","Post",-18
"1818","Gilpin County",8047,"Colorado","Pre",2.625
"1819","Glacier County",30035,"Montana","Post",-13.6547619047619
"1820","Glacier County",30035,"Montana","Pre",-1.28571428571429
"1821","Glades County",12043,"Florida","Post",-21.8690476190476
"1822","Glades County",12043,"Florida","Pre",-22.6944444444444
"1823","Gladwin County",26051,"Michigan","Post",6.51190476190476
"1824","Gladwin County",26051,"Michigan","Pre",7.47619047619048
"1825","Glenn County",6021,"California","Post",6.17142857142857
"1826","Glenn County",6021,"California","Pre",6.84642857142857
"1827","Gloucester County",34015,"New Jersey","Post",14.7380952380952
"1828","Gloucester County",34015,"New Jersey","Pre",11.4166666666667
"1829","Gloucester County",51073,"Virginia","Post",7.52380952380953
"1830","Gloucester County",51073,"Virginia","Pre",8.13690476190476
"1831","Glynn County",13127,"Georgia","Post",13.5833333333333
"1832","Glynn County",13127,"Georgia","Pre",14.7261904761905
"1833","Gogebic County",26053,"Michigan","Post",-3.53571428571429
"1834","Gogebic County",26053,"Michigan","Pre",4.48809523809524
"1835","Goliad County",48175,"Texas","Post",-30.5357142857143
"1836","Goliad County",48175,"Texas","Pre",-7.25
"1837","Gonzales County",48177,"Texas","Post",-18.7678571428571
"1838","Gonzales County",48177,"Texas","Pre",0.499999999999999
"1839","Goochland County",51075,"Virginia","Post",-5.23809523809524
"1840","Goochland County",51075,"Virginia","Pre",6.58333333333333
"1841","Goodhue County",27049,"Minnesota","Post",0.69047619047619
"1842","Goodhue County",27049,"Minnesota","Pre",4.55952380952381
"1843","Gooding County",16047,"Idaho","Post",7.73809523809522
"1844","Gooding County",16047,"Idaho","Pre",10.5714285714286
"1845","Gordon County",13129,"Georgia","Post",-0.353571428571429
"1846","Gordon County",13129,"Georgia","Pre",7.68928571428571
"1847","Goshen County",56015,"Wyoming","Post",-0.15476190476191
"1848","Goshen County",56015,"Wyoming","Pre",7.07142857142857
"1849","Grady County",13131,"Georgia","Post",-5.69047619047619
"1850","Grady County",13131,"Georgia","Pre",1.82738095238095
"1851","Grady County",40051,"Oklahoma","Post",-1.58333333333333
"1852","Grady County",40051,"Oklahoma","Pre",6.55952380952381
"1853","Grafton County",33009,"New Hampshire","Post",-5.86904761904761
"1854","Grafton County",33009,"New Hampshire","Pre",0.507142857142859
"1855","Graham County",4009,"Arizona","Post",6.60119047619048
"1856","Graham County",4009,"Arizona","Pre",9.39880952380952
"1857","Graham County",37075,"North Carolina","Post",1
"1858","Graham County",37075,"North Carolina","Pre",-3
"1859","Grainger County",47057,"Tennessee","Post",6.13095238095238
"1860","Grainger County",47057,"Tennessee","Pre",5.75
"1861","Grand County",8049,"Colorado","Post",-7.61428571428571
"1862","Grand County",8049,"Colorado","Pre",1.46785714285714
"1863","Grand County",49019,"Utah","Post",80.952380952381
"1864","Grand County",49019,"Utah","Pre",59.3571428571429
"1865","Grand Forks County",38035,"North Dakota","Post",-4.26190476190477
"1866","Grand Forks County",38035,"North Dakota","Pre",6.78571428571429
"1867","Grand Isle County",50013,"Vermont","Post",-15.5
"1868","Grand Isle County",50013,"Vermont","Pre",4.375
"1869","Grand Traverse County",26055,"Michigan","Post",2.16666666666667
"1870","Grand Traverse County",26055,"Michigan","Pre",6.50714285714286
"1871","Grant County",5053,"Arkansas","Post",-5.38095238095238
"1872","Grant County",5053,"Arkansas","Pre",10.4761904761905
"1873","Grant County",18053,"Indiana","Post",7.5
"1874","Grant County",18053,"Indiana","Pre",7.85714285714286
"1875","Grant County",20067,"Kansas","Post",-27.875
"1876","Grant County",20067,"Kansas","Pre",0
"1877","Grant County",21081,"Kentucky","Post",10.6309523809524
"1878","Grant County",21081,"Kentucky","Pre",16.1607142857143
"1879","Grant County",22043,"Louisiana","Post",3.35714285714286
"1880","Grant County",22043,"Louisiana","Pre",-0.678571428571429
"1881","Grant County",27051,"Minnesota","Post",-9.33333333333333
"1882","Grant County",27051,"Minnesota","Pre",3.25
"1883","Grant County",35017,"New Mexico","Post",3.64880952380952
"1884","Grant County",35017,"New Mexico","Pre",6.23214285714285
"1885","Grant County",41023,"Oregon","Post",-9.25
"1886","Grant County",41023,"Oregon","Pre",-3.5
"1887","Grant County",46051,"South Dakota","Post",-8.05
"1888","Grant County",46051,"South Dakota","Pre",5.33333333333333
"1889","Grant County",53025,"Washington","Post",15.1309523809524
"1890","Grant County",53025,"Washington","Pre",10.502380952381
"1891","Grant County",54023,"West Virginia","Post",-15.5166666666667
"1892","Grant County",54023,"West Virginia","Pre",1.15
"1893","Grant County",55043,"Wisconsin","Post",8.54761904761905
"1894","Grant County",55043,"Wisconsin","Pre",9.85714285714286
"1895","Granville County",37077,"North Carolina","Post",3.55357142857143
"1896","Granville County",37077,"North Carolina","Pre",4.77976190476191
"1897","Gratiot County",26057,"Michigan","Post",6.78571428571429
"1898","Gratiot County",26057,"Michigan","Pre",7.17261904761904
"1899","Graves County",21083,"Kentucky","Post",5.82142857142857
"1900","Graves County",21083,"Kentucky","Pre",6.92857142857143
"1901","Gray County",48179,"Texas","Post",-14.452380952381
"1902","Gray County",48179,"Texas","Pre",2.85714285714286
"1903","Grays Harbor County",53027,"Washington","Post",10.0880952380952
"1904","Grays Harbor County",53027,"Washington","Pre",9.76666666666666
